cluster_id,cluster_size,cluster_size_pct,calls_outgoing_count,user_spendings,sms_incoming_count,user_use_gprs,sms_outgoing_count,user_no_outgoing_activity_in_days,calls_outgoing_spendings,user_lifetime
0,243,4.784406379208505,7.818930041152267,1.1631412894375863,2.813443072702329,0.004115226337448513,10.485596707818935,712.7997256515777,0.624320987654321,10559.019204389575
1,4016,79.07068320535538,21.492506070501538,3.7803805576488316,6.739638281838734,8.049116928532385e-16,20.549987440341663,6.006405425772506,2.637069831700583,3971.838692120908
2,4,0.07875566056310297,389.91666666666663,238.5008333333333,51.41666666666667,0.24999999999999994,266.0833333333333,0.5833333333333357,218.08499999999998,1234.2499999999995
3,647,12.738728096081905,70.29786200194363,15.399783770651116,17.405733722060255,0.5743440233236151,73.87827988338192,7.342079689018462,10.33677113702624,1377.66472303207
4,169,3.3274266587911008,218.4636363636363,46.73619191919192,40.0929292929293,0.2242424242424242,250.96666666666667,0.7434343434343447,30.629181818181817,914.1262626262628
