x,y
0.0,6987
0.8,4300
1.6,1508
2.4000000000000004,517
3.2,0
4.0,226
4.800000000000001,121
5.6000000000000005,72
6.4,36
7.2,0
8.0,31
8.8,22
9.600000000000001,18
10.4,8
11.200000000000001,0
12.0,10
12.8,5
13.600000000000001,4
14.4,2
15.200000000000001,0
16.0,3
16.8,6
17.6,1
18.400000000000002,1
19.200000000000003,0
20.0,1
20.8,0
21.6,1
22.400000000000002,1
23.200000000000003,1
24.0,0
