x,y
0.0,7774
44.6,2045
89.2,111
133.8,0
178.4,0
223.0,0
267.6,15
312.2,2
356.8,0
401.40000000000003,0
446.0,0
490.6,0
535.2,0
579.8000000000001,0
624.4,0
669.0,0
713.6,0
758.2,0
802.8000000000001,0
847.4,0
892.0,0
936.6,0
981.2,0
1025.8,0
1070.4,0
1115.0,0
1159.6000000000001,0
1204.2,0
1248.8,1332
1293.4,2603
1338.0,0
